dataset_of_80s_track,dataset_of_80s_artist,dataset_of_80s_uri,dataset_of_80s_danceability,dataset_of_80s_energy,dataset_of_80s_key,dataset_of_80s_loudness,dataset_of_80s_mode,dataset_of_80s_speechiness,dataset_of_80s_acousticness,dataset_of_80s_instrumentalness,dataset_of_80s_liveness,dataset_of_80s_valence,dataset_of_80s_tempo,dataset_of_80s_duration_ms,dataset_of_80s_time_signature,dataset_of_80s_chorus_hit,dataset_of_80s_sections,dataset_of_80s_target,dataset_of_80s_id_ano
Falling In Love,Balance,spotify:track:4GSiGak8HPbJy1kRlyWx1L,"0,475","0,466",9,"-7,487",1,"0,0321","0,202",0,"0,12","0,197","114,788",197013,4,"41,84656",10,1,5
Falling In Love (Uh-Oh),Miami Sound Machine,spotify:track:5jwoygernfGvAuIxFSqxHp,"0,723","0,484",2,"-14,456",1,"0,026","0,261","0,00692","0,0492","0,962","108,991",233160,4,"22,20608",10,1,5
Falsa Moneda,Carlos Cano,spotify:track:3MsLdozidCsaZpnNiqYGid,"0,427","0,103",2,"-15,731",0,"0,0403","0,544","3,82E-06","0,255","0,286","111,891",200388,4,"33,43257",9,0,5
Family Circle (B1),Andy Clark,spotify:track:4jsmW4IjErhsfvoIXRcVqS,"0,694","0,274",7,"-14,032",1,"0,0636","0,0508","0,924","0,0772","0,967","152,569",31413,4,0,1,0,5
Family Holidays,Tony Kinsey,spotify:track:6QtudEiv6vg1ob5fEuj9K1,"0,589","0,489",7,"-15,276",1,"0,0344","0,0974","0,163","0,137","0,85","81,34",221993,4,"47,14437",12,0,5
Fanny Hill,David Grisman,spotify:track:3vo9FqwrgrBzjNFkbXkJVD,"0,44","0,933",9,"-9,07",1,"0,0426","0,591","0,89","0,839","0,948","154,208",112067,4,"41,16641",4,0,5
Fantasy,Aldo Nova,spotify:track:1zrba5qe6xkC84AlbXNa6u,"0,515","0,878",0,"-6,808",1,"0,0707","4,7E-05","0,000349","0,138","0,371","131,268",303293,4,"51,28412",8,1,5
Feels So Right,Alabama,spotify:track:3ZQ7bFBquNdzelPHbzwJd6,"0,546","0,338",10,"-13,361",1,"0,0233","0,522","0,000436","0,0866","0,346","90,247",215787,4,"30,87658",11,1,5
Female Intuition,Mai Tai,spotify:track:57RpYNriGgrpP7aa4dchR7,"0,713","0,81",5,"-10,236",0,"0,0367","0,156","4,69E-05","0,2","0,812","111,285",244493,4,"56,27114",11,1,5
Fields Of Fire,Big Country,spotify:track:7f7bSSvBqxn6WAHTRZMWHB,"0,592","0,907",5,"-8,87",1,"0,0584","0,00111","0,0862","0,0954","0,613","123,815",211467,4,"34,2106",10,1,5
Fifth Avenue Style,Tony Kinsey,spotify:track:2DVLqDcGKk3Te3EQcxGIfj,"0,499","0,257",4,"-14,247",0,"0,0317","0,615","0,198","0,104","0,53","110,371",168400,4,"18,13525",10,0,5
Film,Skinny Puppy,spotify:track:7nF71C0T3DEgfDwT6yefIK,"0,638","0,662",8,"-11,174",1,"0,0382","0,756","0,821","0,0903","0,665","148,436",138627,1,"39,98694",7,0,5
Finish What Ya Started,Van Halen,spotify:track:37A5wFomo4EVz5tGInAynI,"0,779","0,799",9,"-14,766",1,"0,0341","0,55","0,000404","0,0575","0,964","125,148",263133,4,"81,17164",10,1,5
Fire In The Morning,Melissa Manchester,spotify:track:3P9K308CovFv7tbJz8UKRE,"0,571","0,292",7,"-17,322",1,"0,0379","0,453","4,96E-05","0,135","0,183","127,347",233867,4,"25,72392",11,1,5
First Time Love,Livingston Taylor,spotify:track:7LaDjaGvgNizPpiKaawZFj,"0,595","0,0808",2,"-19,12",1,"0,0329","0,8",0,"0,0743","0,435","103,002",189827,4,"31,78881",10,1,5
Fishnet,Morris Day,spotify:track:7wBfVgLHlr3GvCO6hqgRyu,"0,736","0,729",11,"-14,074",1,"0,0418","0,0104","0,0314","0,667","0,713","110,936",366067,4,"36,93419",14,1,5
Flashdance...What A Feeling,Irene Cara,spotify:track:0FIQjzPGk8eJd1cDRHRFWb,"0,637","0,63",7,"-8,166",0,"0,0372","0,138","3,79E-06","0,214","0,59","124,913",234040,4,"103,21291",8,1,5
Flesh For Fantasy,Billy Idol,spotify:track:5NJvgtVjLTTogjFcrOIZYN,"0,66","0,751",9,"-6,333",1,"0,108","0,131","0,000196","0,11","0,563","94,491",278280,4,"31,03956",10,1,5
Floe,Philip Glass,spotify:track:2ThXlHa71fMSsTinfTG0jr,"0,421","0,531",9,"-13,432",0,"0,0504","0,619","0,667","0,315","0,18","99,544",359507,4,"196,20979",7,0,5
Flowers,Galaxie 500,spotify:track:1tDI5qw1b8hOLVOazlECo2,"0,448","0,707",7,"-8,536",1,"0,0378","0,117","0,826","0,0737","0,254","114,953",269947,4,"67,2721",9,0,5
Foggy Eyes,Beat Happening,spotify:track:3kJ5yNY6gn2ebE78HJVCHe,"0,729","0,84",4,"-9,629",1,"0,0337","0,581",0,"0,062","0,573","136,484",166107,4,"34,95558",8,0,5
Fool In The Rain,Led Zeppelin,spotify:track:62p6fF2r4NY6pwZbxxvmr8,"0,539","0,866",0,"-8,404",1,"0,0483","0,0866","0,00414","0,0953","0,761","130,345",372893,4,"92,153",13,1,5
Foolin' Yourself,Aldo Nova,spotify:track:28xveBsyzEfA8rng32lPPA,"0,315","0,739",2,"-6,976",1,"0,0411","0,492",0,"0,14","0,687","133,072",214773,4,"23,71759",10,1,5
Foolish Heart,Sharon Bryant,spotify:track:7JR5s8DtDZxhVHAqawvo20,"0,642","0,419",1,"-12,609",1,"0,0316","0,481",0,"0,0523","0,755","95,6",279840,4,"46,68056",10,1,5
Foolish Heart,Steve Perry,spotify:track:4mxkQkZSX1BWgIYh5Q2Jt9,"0,644","0,58",11,"-6,819",1,"0,0226","0,281",0,"0,0652","0,591","96,475",219720,4,"39,91428",9,1,5
Footloose,Kenny Loggins,spotify:track:6W2VbtvMrDXm5vYeB7amkO,"0,546","0,895",9,"-7,189",1,"0,0579","0,0819","1,42E-05","0,0768","0,494","174,089",220707,4,"25,59008",9,1,5
For The Love Of Money,BulletBoys,spotify:track:0mdvfIwuQmfoFJ4K54CCIG,"0,453","0,828",7,"-8,374",1,"0,0661","0,271","0,000465","0,708","0,394","96,01",227067,4,"31,80891",9,1,5
For Your Eyes Only,Sheena Easton,spotify:track:4jRJWlkCn3pAwezfqFODU3,"0,244","0,44",7,"-7,777",1,"0,0475","0,871","8,65E-05","0,372","0,113","82,02",184480,4,"55,07822",6,1,5
Forever Man,Eric Clapton,spotify:track:349PT8jfi7RxXB7DZM0NMX,"0,642","0,899",2,"-6,032",0,"0,0413","0,204","0,00756","0,171","0,784","111,158",192320,4,"38,98244",10,1,5
Forever Your Girl,Paula Abdul,spotify:track:0lmS0Wofcv7B7uFYssSKta,"0,701","0,891",2,"-7,873",1,"0,0446","0,185","0,0454","0,0712","0,747","119,966",300467,4,"36,04943",13,1,5
Forgive Me For Dreaming,Elisa Fiorillo,spotify:track:7cje1GTEFByjRcpdeyN3Xq,"0,574","0,387",3,"-14,264",1,"0,0312","0,314",0,"0,0551","0,255","130,09",278173,4,"26,18402",8,1,5
Fortress Around Your Heart,Sting,spotify:track:06IsyJksK6vgJX66rU77Ij,"0,681","0,476",7,"-15,447",1,"0,0294","0,294","6,18E-06","0,079","0,668","120,534",279693,4,"56,60855",12,1,5
Fourteen,Beat Happening,spotify:track:1O2L7hQZJcKCgyQ0B0DWpr,"0,37","0,436",5,"-14,265",1,"0,0886","0,0198","0,00556","0,181","0,681","149,502",104293,4,"39,07687",5,0,5
Freeze-frame,The J. Geils Band,spotify:track:6QqK6a1CmV4L504uMQaGDH,"0,573","0,806",0,"-10,978",1,"0,0356","0,151","0,0116","0,405","0,934","186,328",237507,4,"46,9204",10,1,5
From the Word Love,Ricky Skaggs,spotify:track:2hJNgA9n8Diwakjeds1uhn,"0,615","0,511",2,"-11,075",1,"0,0269","0,3","0,000632","0,0972","0,54","131,734",189173,4,"29,78208",11,0,5
Funk 55,Sam Bush,spotify:track:0r0FLBgh6T1ASY42hnagOp,"0,779","0,581",9,"-13,463",1,"0,044","0,827","0,891","0,108","0,942","108,874",265867,4,"22,92623",7,0,5
Game Over,Nobuo Uematsu,spotify:track:4Ugc5BKJGixRHUAevhaxSU,"0,372","0,119",0,"-12,57",1,"0,0344","0,101","0,969","0,212","0,46","100,17",49227,4,"23,62594",4,0,5
Games,Phoebe Snow,spotify:track:744wbwIqeCp75NRruMuMKT,"0,551","0,491",11,"-11,073",0,"0,0264","0,277","1,15E-05","0,605","0,577","91,989",226828,4,"29,01852",11,1,5
Games Without Frontiers,Peter Gabriel,spotify:track:4TVnzZW8dIPjMjg5e8gKhH,"0,738","0,717",6,"-9,623",1,"0,0545","0,326","3,79E-05","0,133","0,915","95,949",246973,4,"57,22356",8,1,5
Garden Party,Herb Alpert,spotify:track:2YOKbPcXmp9qlOon8Jk2UP,"0,763","0,391",7,"-12,171",1,"0,0331","0,425","0,251","0,0581","0,888","89,588",316536,4,"30,1442",11,1,5
Get Funky (Long Club Adub),Royal House,spotify:track:3o3qsqnaPcPlacWfvJs52p,"0,774","0,988",10,"-2,305",0,"0,135","0,0868","0,778","0,248","0,588","122,517",374720,4,"48,9867",13,0,5
Get It Girl,2 LIVE CREW,spotify:track:7DEpSeyiupvwY5tB8Yqbhh,"0,882","0,6",4,"-13,33",0,"0,156","0,00835","1,1E-05","0,602","0,427","124,597",235867,4,"20,31319",15,0,5
Gigolo Blues,Imperiet,spotify:track:7qFwzVlxZL1yPyUcMVBPK7,"0,489","0,671",9,"-7,065",1,"0,0255","0,00409",0,"0,0991","0,368","141,616",209773,4,"49,88657",8,0,5
Girlfriend,Pebbles,spotify:track:38bP8r9yx49g6pdQ90NH1X,"0,963","0,822",2,"-6,642",1,"0,106","0,475",0,"0,17","0,908","118,499",256493,4,"36,29167",12,1,5
Giving Up On Love,Rick Astley,spotify:track:55O2yCgCC4ZX0TE2vdWELj,"0,687","0,707",7,"-13,064",1,"0,0547","0,0338","0,000271","0,0891","0,861","110,059",243800,4,"34,7241",14,1,5
Glassworks: IV. Rubric,Philip Glass,spotify:track:0i68Yl4gSwpxtMsYPXvsZE,"0,542","0,566",3,"-11,721",1,"0,0293","0,701","0,0113","0,172","0,754","94,601",364573,4,"59,58851",12,0,5
Go Down Easy,Dan Fogelberg,spotify:track:22yC2cBx4eYNtqyCEMhwUT,"0,636","0,257",4,"-16,584",1,"0,0326","0,435","4,86E-06","0,0848","0,572","73,359",233000,4,"65,32537",9,1,5
God Damn Rock 'N' Roll,The Cramps,spotify:track:5jV8oAgLWQMLhay65VMthu,"0,493","0,947",4,"-6,772",1,"0,0832","0,125","7,95E-06","0,513","0,459","130,352",158733,4,"65,18812",7,0,5
Godstar,Psychic TV,spotify:track:08tbzjZdsNLOyHfboGJKUQ,"0,614","0,818",0,"-7,249",1,"0,0373","0,208","0,00068","0,0855","0,633","122,312",218747,4,"32,20185",13,0,5
Goin' To The Bank,Commodores,spotify:track:54FfURHYc3kATCbteQup0K,"0,779","0,666",2,"-12,832",1,"0,0368","0,076","2,35E-06","0,0618","0,678","116,373",258667,4,"35,53904",11,1,5
Gone Too Far,Eddie Rabbitt,spotify:track:648Ur5jhWSW43QuI2qXeII,"0,787","0,625",7,"-13,297",1,"0,0321","0,422",0,"0,194","0,938","131,62",203773,4,"45,84043",9,1,5
Good Life,Inner City,spotify:track:5sJiLlgQKBL81QCTOkoLB5,"0,716","0,783",4,"-12,876",0,"0,0496","0,172","0,0346","0,0327","0,952","121,306",244773,4,"91,531",8,1,5
Good Thing,Fine Young Cannibals,spotify:track:6lRkdG1HurVS72F9GoBeWJ,"0,747","0,586",9,"-10,119",0,"0,0299","0,0708",8E-05,"0,0427","0,893","164,718",201867,4,"17,71076",11,1,5
Gotta Have More Love,Climax Blues Band,spotify:track:5ZNUXbnAqjPAURrWaR7xmL,"0,473","0,736",4,"-8,038",0,"0,0282","0,159","9,85E-06","0,151","0,592","101,122",210826,4,"29,10112",11,1,5
Government Chicken Boy,Fela Kuti,spotify:track:7GNDwqqBrgi9slc0TTQbGd,"0,748","0,584",5,"-11,016",0,"0,0356","0,297","0,0868","0,0882","0,958","118,021",1755307,4,"27,09473",63,0,5
Great Heart,Johnny Clegg,spotify:track:71i3b8BtjpCkUZArQ4wjrn,"0,688","0,518",7,"-16,707",1,"0,0346","0,199","1,76E-06","0,249","0,914","121,243",264200,4,"24,71518",11,0,5
Griechischer Wein,Udo Jürgens,spotify:track:2f8Hc0w7BpDtzwoa6BHKec,"0,406","0,408",3,"-13,873",1,"0,0387","0,743",0,"0,261","0,58","148,081",244693,4,"43,60721",13,0,5
Gun Control,D.R.I.,spotify:track:3Vj8gzibVVIwP57mTbMF0c,"0,392","0,877",11,"-11,708",0,"0,058","0,000133","0,00375","0,454","0,284","89,5",298840,4,"36,46595",16,0,5
Guter Rat ist teuer,Slime,spotify:track:243KcWgBDfGyq99SglvHKY,"0,193","0,977",2,"-6,093",1,"0,18","0,000157","0,000636","0,677","0,073","147,367",159120,4,"47,71158",7,0,5
Gyrlz. They Love Me,Heavy D & The Boyz,spotify:track:3y7EqFPNSLUiB1zgXLtV52,"0,862","0,358",9,"-16,5",1,"0,311","0,000401","4,13E-06","0,291","0,554","94,015",297493,4,"38,63056",15,0,5
Habaneras de Cadiz,Carlos Cano,spotify:track:5NM2OJtBJqED5H7VwrfOPR,"0,483","0,26",9,"-12,947",1,"0,0516","0,948","3,14E-06","0,144","0,468","129,326",273000,4,"38,22913",11,0,5
Had A Dream (Sleeping With The Enemy),Roger Hodgson,spotify:track:37yEfFkY54AijZUjDv0gAl,"0,562","0,702",0,"-11,913",1,"0,0291","0,304","0,000479","0,391","0,413","132,904",506147,4,"19,56638",21,1,5
Hail! The White Grain,Death In June,spotify:track:6OvUsfd2jgbSEeGedEXeSj,"0,375","0,378",11,"-12,434",0,"0,0449","0,421","4,42E-06","0,0887","0,617","183,407",197573,3,"20,05719",7,0,5
Hallazgo de Las Piedras / Te Conozco / Coda: Te Conozco,Silvio Rodríguez,spotify:track:2kEm3BkKsNkL4tiBtLXbNr,"0,421","0,386",7,"-8,756",1,"0,0492","0,714","0,00321","0,0788","0,232","88,219",702681,4,"41,18372",26,0,5
Hands On The Radio,Henry Lee Summer,spotify:track:46pITDSOoxdYEqeqa1MS9f,"0,58","0,643",2,"-12,095",1,"0,0303","0,0196",0,"0,191","0,57","130,305",199973,4,"25,29252",10,1,5
Hanging On A Heart Attack,Device,spotify:track:5hsC00g3JK5ZvWlBOZOUQi,"0,505","0,891",6,"-12,17",0,"0,0487","0,00336","0,00675","0,329","0,475","98,483",310427,4,"43,13202",13,1,5
Harden My Heart,Quarterflash,spotify:track:3CSLUIrI2KPMulHR5bh17O,"0,531","0,43",11,"-14,523",0,"0,0578","0,0568","1,22E-06","0,0964","0,453","124,284",232627,4,"59,9926",10,1,5
Hare Krishna (Mahamantra),Jagjit Singh,spotify:track:4GxKzI5zyrignRGh9xuaIT,"0,412","0,38",8,"-10,348",0,"0,0269","0,729",0,"0,364","0,112","77,608",210029,4,"19,73325",8,0,5
Haven't You Heard,Patrice Rushen,spotify:track:0rgGwEybYIQvqHf5qEkFOB,"0,88","0,703",6,"-8,308",0,"0,0807","0,0491","0,685","0,0582","0,947","127,952",405293,4,"105,30137",15,1,5
Hay Momentos,Palabra en Acción,spotify:track:7rMDcxqLDYMV7fkJzOEuse,"0,342","0,262",4,"-11,993",1,"0,0295","0,814",0,"0,509","0,32","131,327",280867,4,"73,93948",9,0,5
He Can't Love You,Michael Stanley Band,spotify:track:1XymXdDST6eFyZQmjrnIIo,"0,553","0,88",0,"-6,108",1,"0,0319","0,00873","7,94E-06","0,0861","0,846","151,682",214613,4,"26,99101",10,1,5
He Could Be The One,Josie Cotton,spotify:track:7HZzG0cvGndYCxx7qc8Wd1,"0,64","0,644",8,"-10,962",1,"0,0287","0,031","0,351","0,0673","0,962","148,225",168520,4,"33,25206",9,1,5
He Renunciado a Ti - Remasterizado,José José,spotify:track:59Q0mA0Bq3bqfV5ySjfTbn,"0,655","0,263",9,"-15,574",0,"0,0391","0,758",0,"0,118","0,379","87,829",234933,4,"31,83425",10,0,5
He Wants My Body,Starpoint,spotify:track:5zTSpy8JYqYUUQ65cbnqmd,"0,695","0,927",2,"-10,4",0,"0,0499","0,277","0,331","0,153","0,944","116,145",282027,4,"26,6574",12,1,5
Head Games,Foreigner,spotify:track:5nk6wxUSFUBxUKxjz0fKD6,"0,678","0,693",1,"-6,133",1,"0,0249","0,0139",0,"0,0596","0,623","107,415",217707,4,"32,94628",9,1,5
Head Over Heels,Tears For Fears,spotify:track:5lwQGZYF4BXOzFtXc5zk8q,"0,623","0,739",7,"-8,116",1,"0,0244","0,338","1,88E-05","0,109","0,642","95,007",257316,4,"71,52376",9,1,5
Headshot,Adrian Oblanca,spotify:track:6G5uuJfBur2Cd4FjdjF8a8,"0,804","0,978",6,"-7,574",1,"0,0432","1,58E-05","0,929","0,0717","0,217","124,308",370701,4,"124,04878",10,0,5
Heart To Heart,Kenny Loggins,spotify:track:2KaA0Tgl3RmQLzcvLEtzLH,"0,698","0,456",0,"-12,773",1,"0,039","0,356","2,96E-05","0,0313","0,796","81,66",322333,4,"63,06501",10,1,5
Heart Turns To Stone,Foreigner,spotify:track:4aFNkzXifTfkc452lMHmym,"0,622","0,873",9,"-7,03",0,"0,0339","0,0184","0,00035","0,0997","0,58","120,142",250773,4,"25,91402",9,1,5
Heartbroke,Ricky Skaggs,spotify:track:0YmJV2KQEnfLgvAynP3J4i,"0,77","0,627",2,"-7,522",1,"0,0295","0,0891","4,56E-05","0,115","0,817","96,394",196760,4,"40,65715",10,0,5
Hearts And Minds,Nitzer Ebb,spotify:track:0nrkUuWvuFfidWn2beMukk,"0,744","0,656",1,"-12,323",1,"0,0512","0,000939","9,62E-05","0,0347","0,968","120,192",225333,4,"18,8991",13,0,5
Heaven In Your Eyes,Loverboy,spotify:track:1sMhhVoD3ExOFTeh70EqNe,"0,567","0,551",6,"-10,32",1,"0,0328","0,293",0,"0,136","0,328","123,441",243227,4,"40,07978",11,1,5
Heaven Is A Place On Earth,Belinda Carlisle,spotify:track:58mFu3oIpBa0HLNeJIxsw3,"0,64","0,81",4,"-10,19",1,"0,033","0,031","2,22E-06","0,0492","0,804","122,868",247293,4,"38,05143",12,1,5
Hello Again,Neil Diamond,spotify:track:1h9JJkK1rEqMrkuuU4vRSP,"0,262","0,212",0,"-17,044",1,"0,0332","0,415",0,"0,124","0,0994","122,49",243133,4,"34,10196",11,1,5
Hello Again,The Cars,spotify:track:6HFpfx0Efw1ckqKTLVrMQy,"0,861","0,834",11,"-7,626",0,"0,0464","0,218","0,0264","0,23","0,914","129,109",228867,4,"28,53795",11,1,5
Here Comes My Girl,Tom Petty And The Heartbreakers,spotify:track:685sEpLJe80Zzuxz3siOVT,"0,578","0,734",4,"-6,09",1,"0,0304","0,0517","0,233","0,165","0,373","104,851",264453,4,"27,31388",13,1,5
High Energy,Evelyn Thomas,spotify:track:2O3JCRH7IvUUbzbxEvoVAi,"0,956","0,765",10,"-12,772",0,"0,0619","0,143","0,0461","0,25","0,711","124,252",409600,4,"33,27402",14,1,5
High Time,Styx,spotify:track:3L6QNpfmdYuIG1ey3RqMDb,"0,685","0,506",1,"-12,09",1,"0,0389","0,0765",0,"0,108","0,913","121,449",273027,4,"40,78543",13,1,5
Highland Glory (The Eternal Fight),Running Wild,spotify:track:7o5huYcVe1BGf8v74ps8Hh,"0,46","0,958",11,"-5,534",0,"0,045","0,000402","0,737","0,192","0,523","105,21",289600,4,"69,57246",14,0,5
Highlanders Calling,Abstürzende Brieftauben,spotify:track:4hEbzEnZab1pWD1RPMLHIC,"0,387","0,952",11,"-11,689",0,"0,0528","0,000229","0,0251","0,0537","0,0533","98,93",40227,1,"11,32072",3,0,5
Highlife,Gyedu-Blay Ambolley,spotify:track:7jAOs2vHIb2b1Qiwy7q3am,"0,84","0,727",5,"-11,973",0,"0,0519","0,383","0,19","0,114","0,863","124,528",299713,4,"30,97049",13,0,5
Hip House - Original,Fast Eddie,spotify:track:7eQxMfUWGxOqrYYD6stOtZ,"0,84","0,882",5,"-7,067",0,"0,0653","0,00141","0,748","0,0256","0,726","123,594",270791,4,"77,72299",11,0,5
Hip To Be Square,Huey Lewis & The News,spotify:track:648BMGrt98kUbLo24A4vgj,"0,668","0,779",9,"-11,089",1,"0,0325","0,0025","0,000347","0,139","0,963","140,873",245467,4,"29,41008",12,1,5
Hit Me With Your Best Shot,Pat Benatar,spotify:track:0vOkmmJEtjuFZDzrQSFzEE,"0,741","0,58",4,"-9,05",1,"0,0304","0,117","3,31E-05","0,212","0,944","127,402",171267,4,"26,53014",9,1,5
Hold Me,Laura Branigan,spotify:track:2H6m7pkGVlKca7Bbm5MsVZ,"0,696","0,556",2,"-12,455",1,"0,0291","0,0132","0,18","0,0909","0,937","121,978",286760,4,"56,45837",11,1,5
Holiday,Kool & The Gang,spotify:track:1M3WV3EnKoHqDdHO4ksxlw,"0,71","0,796",7,"-16,08",1,"0,0412","0,0329","0,00474","0,215","0,774","114,941",254867,4,"78,52822",10,1,5
Holiday,The Other Ones,spotify:track:3f1rbdXIbz36QZ8xU7wt2i,"0,487","0,853",11,"-10,165",0,"0,0343","0,0277","0,00737","0,136","0,802","83,593",213427,4,"15,23401",10,1,5
Hollywood,Shooting Star,spotify:track:7yOebX0QGh6BkvxdZpKuM9,"0,384","0,496",9,"-8,923",0,"0,0299","0,0917","4,52E-06","0,139","0,213","97,83",250773,4,"37,52273",9,1,5
Holy Hack Jack,Demented Are Go,spotify:track:3aCyoVnoC5e4W66pfbtsbB,"0,365","0,937",2,"-5,419",0,"0,092","0,000392","0,0156","0,305","0,457","101,372",136693,4,"53,48246",4,0,5
Hooked On You,Sweet Sensation,spotify:track:10YVwkKPhlLgivLOM54IyH,"0,779","0,797",1,"-7,081",1,"0,0581","0,00975","0,0249","0,171","0,96","115,244",310960,4,"37,29285",11,1,5
Horas Bajas - Remasterizado,Los Rebeldes,spotify:track:0xBhvb6c8KaLV7ER6Pj4jP,"0,612","0,913",2,"-3,985",1,"0,0396","0,0889","0,000454","0,27","0,649","140,034",157147,4,"34,79121",8,0,5
Hot Rod Hearts,Robbie Dupree,spotify:track:1QEZIhNmz28cJ2Lr45MKJ4,"0,599","0,482",7,"-11,25",1,"0,0345","0,339","1,49E-06","0,426","0,654","118,356",221627,4,"48,46081",10,1,5
Hourglass,Squeeze,spotify:track:5Y6HTd7VB0O8Aki4EvmB4x,"0,732","0,545",5,"-11,745",1,"0,031","0,22",0,"0,323","0,971","125,932",197107,4,"84,68673",6,1,5
Houston (Means I'm One Day Closer to You),Larry Gatlin & The Gatlin Brothers,spotify:track:27k9n9Krr0GXmuZ70Hn2rE,"0,64","0,534",11,"-10,594",0,"0,0413","0,671",0,"0,0943","0,734","148,735",174733,4,"26,99464",10,0,5
How Am I Supposed To Live Without You,Laura Branigan,spotify:track:0Pbz3hrYfXNJsPKdHXhh0r,"0,559","0,469",10,"-8,26",1,"0,0355","0,813","8,33E-05","0,134","0,185","139,079",263320,4,"34,55129",12,1,5
How 'bout Us,Champaign,spotify:track:59S5BGYP3tzYd7dccspVdx,"0,589","0,488",10,"-11,405",0,"0,0352","0,519","4,75E-06","0,0512","0,611","72,723",199333,4,"37,52334",9,1,5
How Will I Know,Whitney Houston,spotify:track:5tdKaKLnC4SgtDZ6RlWeal,"0,832","0,544",6,"-12,697",1,"0,0442","0,201","0,000139","0,632","0,928","119,49",275533,4,"24,44333",12,1,5
Howlin' at Midnight,Lucinda Williams,spotify:track:7qriWDgNsE4AW056di6IoH,"0,469","0,415",4,"-14,343",1,"0,0316","0,32","1,34E-06","0,219","0,718","93,893",233067,4,"31,59238",14,0,5
Howling Furies,Anthrax,spotify:track:5NguCJEDD2Msl15R78oi6P,"0,22","0,874",9,"-12,121",1,"0,0721","2,13E-05","0,575","0,0742","0,471","167,11",235160,4,"27,67498",11,0,5
Hoy mi Deber,Silvio Rodríguez,spotify:track:29Da7l6ljVV4Eu8fAY83A3,"0,447","0,101",0,"-17,042",1,"0,0389","0,932","0,000164","0,163","0,205","137,878",186928,3,"28,28078",8,0,5
Huesos Blandos. Carnes Duras - Remasterizado,Los Rebeldes,spotify:track:1eB0PFxa9AEnV9tYJZJ5Rm,"0,554","0,968",11,"-4,273",0,"0,0689","0,000751","1,44E-06","0,0724","0,739","156,022",197773,4,"19,66271",12,0,5
Hungry Heart,Bruce Springsteen,spotify:track:1KsI8NEeAna8ZIdojI3FiT,"0,641","0,894",8,"-7,41",1,"0,0273","0,0857","0,009","0,157","0,972","109,823",199453,4,"34,61031",7,1,5
Hungry Like The Wolf,Duran Duran,spotify:track:39lSeqnyjZJejRuaREfyLL,"0,691","0,812",0,"-7,772",1,"0,0558","0,0433","1,16E-06","0,299","0,685","127,568",220627,4,"40,47704",8,1,5
Hurts To Be In Love,Gino Vannelli,spotify:track:4mABkexJ1CHRytW0d6rHFu,"0,411","0,609",2,"-6,867",0,"0,0312","0,448","1,25E-05","0,123","0,347","143,494",290247,4,"43,15617",13,1,5
I Ain't Goin',Doctor Ice,spotify:track:3YQFxin57Wb0DhwCCySZOL,"0,91","0,62",9,"-12,768",1,"0,369","0,0831",0,"0,1","0,883","103,105",247827,4,"23,46704",11,0,5
I Ain't No Fucking Dog,Last Rites,spotify:track:13qZEcenTSk06dQbQlPPcz,"0,352","0,782",1,"-10,937",0,"0,0435","0,000958","1,37E-06","0,103","0,591","160,912",163507,4,"38,13174",5,0,5
I Believe In You,Don Williams,spotify:track:1PpbrbgsXRXeKw1GnZMEv7,"0,512","0,212",7,"-21,426",1,"0,0483","0,88","0,00573","0,115","0,51","117,756",246440,3,"22,4743",15,1,5
I Can't Stop (Holding On),The Cleaners From Venus,spotify:track:0gXzWoMLtkiXMM5ORUO3go,"0,585","0,771",1,"-5,247",1,"0,0315","0,0574","0,814","0,066","0,46","136,096",140373,4,"35,75424",9,0,5
I Don't Know,Michael Morales,spotify:track:6wKfivQMFI74aq6rxxSqtu,"0,593","0,618",10,"-11,099",1,"0,034","0,46",0,"0,121","0,549","97,093",236840,4,"48,84664",12,1,5
I Don't Need You Anymore,Together? (Soundtrack) Featuring Jackie DeShannon,spotify:track:37kQ05ckP0ECU5JMC6A8eU,"0,312","0,333",4,"-12,269",0,"0,0365","0,497",0,"0,0506","0,177","78,776",451067,4,"57,31646",18,1,5
I Feel Love - Medley,Bronski Beat,spotify:track:4ANOgAo2pRLVd7y7mzlhfU,"0,663","0,864",7,"-9,49",1,"0,0517","0,232","0,154","0,162","0,669","139,213",500800,4,"54,8546",22,0,5
I Got You Babe,UB40,spotify:track:07itbZUgkAmBi4CEH5NniJ,"0,756","0,61",5,"-13,002",1,"0,0709","0,0806","7,89E-05","0,114","0,863","173,818",189093,4,"71,93769",9,1,5
I Guess That's Why They Call It The Blues,Elton John,spotify:track:23l1kVpqMVREiwU1YAlcr4,"0,673","0,663",0,"-7,29",1,"0,0269","0,217","0,017","0,177","0,671","120,634",285333,3,"35,44215",16,1,5
I Like You,Phyllis Nelson,spotify:track:4mqAag0mULGpUKHqd9WdEV,"0,679","0,723",4,"-8,311",0,"0,0382","0,0338","1,46E-05","0,0946","0,773","121,475",316027,4,"36,04785",16,1,5
I Love A Rainy Night,Eddie Rabbitt,spotify:track:0zvNHIL7ci0ZzIoWU6RO2u,"0,685","0,718",0,"-7,724",1,"0,0521","0,122",0,"0,0556","0,958","131,463",191067,4,"39,67544",9,1,5
I Miss You,Klymaxx,spotify:track:3d6UefBBvhqHxJLZdm8scF,"0,553","0,345",5,"-18,267",1,"0,0342","0,499",0,"0,252","0,305","139,562",333267,4,"37,94736",14,1,5
